PG.ProteinAccessions,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.OrganismId,[1] EV_071A_R1_S2-A1_1_9412.d.PG.Quantity,[2] EV_071A_R2_S2-A2_1_9413.d.PG.Quantity,[3] EV_071A_R3_S2-A3_1_9414.d.PG.Quantity,[4] EV_071A_R4_S2-A4_1_9415.d.PG.Quantity
Q13555,CAMK2G,Calcium/calmodulin-dependent protein kinase type II subunit gamma,KCC2G_HUMAN,9606,43.0320549,87.08431244,33.76386642,49.12656403
Q13557,CAMK2D,Calcium/calmodulin-dependent protein kinase type II subunit delta,KCC2D_HUMAN,9606,13.71617413,23.83138275,4.95836401,21.15476227
Q13561,DCTN2,Dynactin subunit 2,DCTN2_HUMAN,9606,343.0546265,523.1897583,364.8717346,716.6395264
Q13564,NAE1,NEDD8-activating enzyme E1 regulatory subunit,ULA1_HUMAN,9606,8.649144173,16.84230423,8.966653824,17.72231674
Q13576,IQGAP2,Ras GTPase-activating-like protein IQGAP2,IQGA2_HUMAN,9606,1183.93335,1841.172974,819.835022,2017.825562
Q13586,STIM1,Stromal interaction molecule 1,STIM1_HUMAN,9606,1428.954468,2239.321289,1444.422363,3281.44165
Q13596,SNX1,Sorting nexin-1,SNX1_HUMAN,9606,20.43677902,31.1208477,20.3914814,36.70562744
Q13616,CUL1,Cullin-1,CUL1_HUMAN,9606,23.71011734,42.2204628,20.9271431,38.01237106
Q13617,CUL2,Cullin-2,CUL2_HUMAN,9606,46.16280365,69.05741882,34.52223969,85.36854553
Q13618,CUL3,Cullin-3,CUL3_HUMAN,9606,35.21293259,43.46536636,22.01280594,35.96482849
Q13619,CUL4A,Cullin-4A,CUL4A_HUMAN,9606,16.07586861,38.12851334,19.54198647,46.1226387
Q13627,DYRK1A,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,DYR1A_HUMAN,9606,18.21324921,35.16461945,14.19438744,23.83661079
Q13636,RAB31,Ras-related protein Rab-31,RAB31_HUMAN,9606,36.53975677,51.47603607,27.500103,61.07834244
Q13637,RAB32,Ras-related protein Rab-32,RAB32_HUMAN,9606,1498.262817,3138.300781,1428.121582,4164.361816
Q13642,FHL1,Four and a half LIM domains protein 1,FHL1_HUMAN,9606,1323.599609,2296.285156,1058.461426,2431.623047
Q13724,MOGS,Mannosyl-oligosaccharide glucosidase,MOGS_HUMAN,9606,96.94042969,137.2762451,86.00688934,202.9893188
Q13740,ALCAM,CD166 antigen,CD166_HUMAN,9606,25.10190201,19.67220688,22.3165226,39.1051445
Q13790,APOF,Apolipoprotein F,APOF_HUMAN,9606,105.3614502,230.7233887,131.2793579,232.3702393
Q13813,SPTAN1,"Spectrin alpha chain, non-erythrocytic 1",SPTN1_HUMAN,9606,91.81480408,142.8879242,57.34214783,164.9369354
Q13822,ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,ENPP2_HUMAN,9606,498.8456726,766.3491821,389.5448914,739.2352295
Q13835,PKP1,Plakophilin-1,PKP1_HUMAN,9606,17.92162895,NaN,11.27595329,NaN
Q13867,BLMH,Bleomycin hydrolase,BLMH_HUMAN,9606,78.74269867,96.94728088,53.49580765,159.4929657
Q13884,SNTB1,Beta-1-syntrophin,SNTB1_HUMAN,9606,178.7642212,298.0193176,131.5782013,284.6885071
Q13948,CUX1,Protein CASP,CASP_HUMAN,9606,28.81995583,34.87734222,22.08634949,55.98486328
Q13976,PRKG1,cGMP-dependent protein kinase 1,KGP1_HUMAN,9606,149.5579529,280.0457764,123.6756134,327.3396301
Q14005,IL16,Pro-interleukin-16,IL16_HUMAN,9606,50.23863602,76.26508331,36.29931259,56.86011887
Q14008,CKAP5,Cytoskeleton-associated protein 5,CKAP5_HUMAN,9606,194.600174,328.315918,144.8492279,318.3938904
Q14011,CIRBP,Cold-inducible RNA-binding protein,CIRBP_HUMAN,9606,357.0291138,421.2203979,362.8545837,607.0872192
Q14012,CAMK1,Calcium/calmodulin-dependent protein kinase type 1,KCC1A_HUMAN,9606,104.5212402,176.2518616,70.94590759,168.9211884
Q14019,COTL1,Coactosin-like protein,COTL1_HUMAN,9606,64.20320892,101.1504211,55.90074921,103.3096008
Q14061,COX17,Cytochrome c oxidase copper chaperone,COX17_HUMAN,9606,9.375792503,10.83137894,NaN,37.87269211
Q14088,RAB33A,Ras-related protein Rab-33A,RB33A_HUMAN,9606,49.22769928,81.69750214,35.85819626,104.6076126
Q14103,HNRNPD,Heterogeneous nuclear ribonucleoprotein D0,HNRPD_HUMAN,9606,92.70449829,125.1234055,69.56416321,92.47182465
Q14108,SCARB2,Lysosome membrane protein 2,SCRB2_HUMAN,9606,4.093821049,12.5804348,10.67482281,15.70891762
Q14112,NID2,Nidogen-2,NID2_HUMAN,9606,61.34145737,114.2602539,57.46051407,150.6567383
Q14118,DAG1,Dystroglycan 1,DAG1_HUMAN,9606,45.24079895,61.61684799,38.67323685,65.79570007
Q14141,SEPTIN6,Septin-6,SEPT6_HUMAN,9606,572.8232422,955.1965332,522.2965698,937.6278687
Q14152,EIF3A,Eukaryotic translation initiation factor 3 subunit A,EIF3A_HUMAN,9606,82.32009888,127.2201996,73.254776,137.9903107
Q14155,ARHGEF7,Rho guanine nucleotide exchange factor 7,ARHG7_HUMAN,9606,92.95439911,179.0943909,78.31681061,166.5395966
Q14156,EFR3A,Protein EFR3 homolog A,EFR3A_HUMAN,9606,55.17533875,85.16047668,37.73538971,88.80054474
Q14157,UBAP2L,Ubiquitin-associated protein 2-like,UBP2L_HUMAN,9606,39.35503769,42.44067764,36.4340477,51.3586998
Q14161,GIT2,ARF GTPase-activating protein GIT2,GIT2_HUMAN,9606,140.3569183,347.8185425,154.3091736,289.5620728
Q14162,SCARF1,Scavenger receptor class F member 1,SREC_HUMAN,9606,81.12542725,123.5635834,67.29364014,110.4872742
Q14165,MLEC,Malectin,MLEC_HUMAN,9606,1095.705322,1684.564087,1234.825073,2907.494141
Q14166,TTLL12,Tubulin--tyrosine ligase-like protein 12,TTL12_HUMAN,9606,11.5182085,21.26047325,14.08380795,23.89018822
Q14192,FHL2,Four and a half LIM domains protein 2,FHL2_HUMAN,9606,49.31449127,91.24659729,43.86411285,110.4369736
Q14197,MRPL58,Large ribosomal subunit protein mL62,ICT1_HUMAN,9606,38.77193069,40.29169464,21.5172348,55.80648422
Q14203,DCTN1,Dynactin subunit 1,DCTN1_HUMAN,9606,358.4096069,598.52948,261.6049805,687.9177856
Q14204,DYNC1H1,Cytoplasmic dynein 1 heavy chain 1,DYHC1_HUMAN,9606,124.6231766,197.9877625,86.24919891,211.020752
Q14213,EBI3,Interleukin-27 subunit beta,IL27B_HUMAN,9606,23.14975166,42.67132187,30.16515732,29.23601151
Q14232,EIF2B1,Translation initiation factor eIF2B subunit alpha,EI2BA_HUMAN,9606,39.30337524,60.70736313,28.86105347,66.36064911
Q14247,CTTN,Src substrate cortactin,SRC8_HUMAN,9606,2120.335938,2967.42334,1732.971802,2843.20874
Q14254,FLOT2,Flotillin-2,FLOT2_HUMAN,9606,438.1384583,720.215271,459.5283813,981.5005493
Q14257,RCN2,Reticulocalbin-2,RCN2_HUMAN,9606,12.40039349,17.80449295,8.153272629,19.04212952
Q14258,TRIM25,E3 ubiquitin/ISG15 ligase TRIM25,TRI25_HUMAN,9606,51.91585922,75.84818268,35.92156982,82.04973602
Q14289,PTK2B,Protein-tyrosine kinase 2-beta,FAK2_HUMAN,9606,16.08102608,29.07266998,9.35210228,25.60422134
Q14296,FASTK,Fas-activated serine/threonine kinase,FASTK_HUMAN,9606,161.4420624,196.6066284,103.1077881,192.7227783
Q14318,FKBP8,Peptidyl-prolyl cis-trans isomerase FKBP8,FKBP8_HUMAN,9606,46.61449051,72.64338684,30.28641319,72.56965637
Q14344,GNA13,Guanine nucleotide-binding protein subunit alpha-13,GNA13_HUMAN,9606,409.4081421,707.0623779,364.8091736,918.7858276
Q14392,LRRC32,Transforming growth factor beta activator LRRC32,LRC32_HUMAN,9606,151.8932495,331.586792,184.126236,456.4461365
Q14432,PDE3A,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A",PDE3A_HUMAN,9606,265.8482666,543.3406372,216.3059082,504.7185364
Q14444,CAPRIN1,Caprin-1,CAPR1_HUMAN,9606,36.53302002,51.52695465,29.88462639,52.44514465
Q14515,SPARCL1,SPARC-like protein 1,SPRL1_HUMAN,9606,12.16152954,27.62561607,18.18544769,41.04504013
Q14520,HABP2,Hyaluronan-binding protein 2,HABP2_HUMAN,9606,560.2158813,971.1491699,644.7910156,881.1793213
Q14554,PDIA5,Protein disulfide-isomerase A5,PDIA5_HUMAN,9606,2552.025635,3942.051025,1956.170776,3434.737793
Q14558,PRPSAP1,Phosphoribosyl pyrophosphate synthase-associated protein 1,KPRA_HUMAN,9606,34.67181015,51.87213135,22.63642311,52.81972504
Q14571,ITPR2,"Inositol 1,4,5-trisphosphate receptor type 2",ITPR2_HUMAN,9606,145.3097382,253.2912598,98.60641479,263.3198547
Q14574,DSC3,Desmocollin-3,DSC3_HUMAN,9606,842.2172852,1268.941895,724.2353516,926.802063
Q14623,IHH,Indian hedgehog protein,IHH_HUMAN,9606,65.85954285,72.93262482,75.63693237,34.48051834
Q14624,ITIH4,Inter-alpha-trypsin inhibitor heavy chain H4,ITIH4_HUMAN,9606,24884.35938,31992.92773,24082.10938,26564.94141
Q14642,INPP5A,Inositol polyphosphate-5-phosphatase A,I5P1_HUMAN,9606,73.34848022,139.0261383,51.07140732,121.9785461
Q14643,ITPR1,"Inositol 1,4,5-trisphosphate receptor type 1",ITPR1_HUMAN,9606,1223.165649,2101.463867,885.4019775,2239.666748
Q14644,RASA3,Ras GTPase-activating protein 3,RASA3_HUMAN,9606,240.5110626,412.5146179,169.6769257,460.409729
Q14677,CLINT1,Clathrin interactor 1,EPN4_HUMAN,9606,545.8551636,807.4040527,578.7706299,1228.838379
Q14696,MESD,LRP chaperone MESD,MESD_HUMAN,9606,234.7104645,364.9410095,161.3037262,321.9914856
Q14697,GANAB,Neutral alpha-glucosidase AB,GANAB_HUMAN,9606,284.874054,560.8039551,278.1243896,740.9633179
Q14699,RFTN1,Raftlin,RFTN1_HUMAN,9606,19.66375542,25.10262299,22.87342262,36.00511932
Q14728,MFSD10,Major facilitator superfamily domain-containing protein 10,MFS10_HUMAN,9606,18.15193939,21.06190872,22.38484955,56.74090958
Q14738,PPP2R5D,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,2A5D_HUMAN,9606,14.55408192,28.77697372,16.2371273,31.89954185
Q14739,LBR,Delta(14)-sterol reductase LBR,LBR_HUMAN,9606,121.3010559,153.9103088,129.9883728,208.4837952
Q14746,COG2,Conserved oligomeric Golgi complex subunit 2,COG2_HUMAN,9606,14.51438046,14.36907387,6.615512848,13.46230793
Q14764,MVP,Major vault protein,MVP_HUMAN,9606,78.74782562,134.3153381,80.8022995,103.7208176
Q14766,LTBP1,Latent-transforming growth factor beta-binding protein 1,LTBP1_HUMAN,9606,2244.766602,3380.81543,1525.091675,3834.587646
Q14767,LTBP2,Latent-transforming growth factor beta-binding protein 2,LTBP2_HUMAN,9606,88.92854309,122.4299164,59.80848312,58.51159668
Q14789,GOLGB1,Golgin subfamily B member 1,GOGB1_HUMAN,9606,24.49081802,30.07770157,21.92057419,49.94263458
Q14847,LASP1,LIM and SH3 domain protein 1,LASP1_HUMAN,9606,1745.123169,2287.6521,1351.510132,2239.121094
Q14974,KPNB1,Importin subunit beta-1,IMB1_HUMAN,9606,93.33002472,185.1317291,74.07487488,178.8047943
Q14BN4,SLMAP,Sarcolemmal membrane-associated protein,SLMAP_HUMAN,9606,277.1446228,441.8152466,271.9445496,662.6243896
Q14C86,GAPVD1,GTPase-activating protein and VPS9 domain-containing protein 1,GAPD1_HUMAN,9606,80.25372314,123.879776,43.92417526,128.4281616
Q15005,SPCS2,Signal peptidase complex subunit 2,SPCS2_HUMAN,9606,304.6026306,480.4896545,298.8910522,677.9105225
Q15006,EMC2,ER membrane protein complex subunit 2,EMC2_HUMAN,9606,85.46961212,113.4795227,95.65582275,203.1616669
Q15008,PSMD6,26S proteasome non-ATPase regulatory subunit 6,PSMD6_HUMAN,9606,89.56354523,149.7557678,77.04446411,204.0312653
Q15018,ABRAXAS2,BRISC complex subunit Abraxas 2,ABRX2_HUMAN,9606,33.87343216,52.05754852,32.88115692,66.95388031
Q15019,SEPTIN2,Septin-2,SEPT2_HUMAN,9606,662.4064941,1106.401489,543.3778076,1112.867798
Q15027,ACAP1,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1",ACAP1_HUMAN,9606,100.9878998,119.9813843,81.56275177,136.8561401
Q15036,SNX17,Sorting nexin-17,SNX17_HUMAN,9606,25.17446518,58.72849274,29.47524643,61.49968338
Q15041,ARL6IP1,ADP-ribosylation factor-like protein 6-interacting protein 1,AR6P1_HUMAN,9606,117.5620575,179.107132,72.74534607,156.3413849
Q15042,RAB3GAP1,Rab3 GTPase-activating protein catalytic subunit,RB3GP_HUMAN,9606,109.5965881,188.5447693,76.73529053,151.2072754
Q15046,KARS1,Lysine--tRNA ligase,SYK_HUMAN,9606,31.770298,32.27800369,18.24317932,45.98038864
Q15049,MLC1,Membrane protein MLC1,MLC1_HUMAN,9606,16.23099518,25.98778152,6.083347321,33.29825592
Q15052,ARHGEF6,Rho guanine nucleotide exchange factor 6,ARHG6_HUMAN,9606,72.35723877,114.3684158,55.4525528,154.3823547
Q15056,EIF4H,Eukaryotic translation initiation factor 4H,IF4H_HUMAN,9606,630.5383301,985.1620483,525.3930054,617.5275879
Q15057,ACAP2,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",ACAP2_HUMAN,9606,14.43725491,20.64950752,11.76415634,17.40002823
Q15063,POSTN,Periostin,POSTN_HUMAN,9606,69.8263855,101.5357666,66.24049377,86.23068237
Q15067,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,ACOX1_HUMAN,9606,202.730484,349.0117188,163.9440308,412.9811096
Q15075,EEA1,Early endosome antigen 1,EEA1_HUMAN,9606,74.11646271,108.3650894,52.18184662,110.1231689
Q15084,PDIA6,Protein disulfide-isomerase A6,PDIA6_HUMAN,9606,274.3345642,395.3545532,224.9118958,487.9303589
Q15102,PAFAH1B3,Platelet-activating factor acetylhydrolase IB subunit alpha1,PA1B3_HUMAN,9606,45.5925293,88.11950684,54.40622711,112.0040665
Q15113,PCOLCE,Procollagen C-endopeptidase enhancer 1,PCOC1_HUMAN,9606,15652.38086,29515.01367,13216.43359,20200.38086
Q15118,PDK1,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",PDK1_HUMAN,9606,158.5410004,264.1708984,154.3992462,376.0201111
Q15119,PDK2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial",PDK2_HUMAN,9606,6.132661343,20.60108185,NaN,18.44839287
Q15120,PDK3,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial",PDK3_HUMAN,9606,48.16250229,92.21479797,44.62376404,110.1454544
Q15125,EBP,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",EBP_HUMAN,9606,97.76006317,165.2846222,77.61452484,241.9633179
Q15126,PMVK,Phosphomevalonate kinase,PMVK_HUMAN,9606,85.51941681,120.4880371,63.11708069,117.2545242
Q15147,PLCB4,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4",PLCB4_HUMAN,9606,8.945566177,23.52579117,10.00733852,20.06880188
Q15149,PLEC,Plectin,PLEC_HUMAN,9606,507.9641418,832.0577393,330.2818298,890.1575928
Q15155,NOMO1,BOS complex subunit NOMO1,NOMO1_HUMAN,9606,329.26474,517.5021362,298.0265808,689.5825195
Q15165,PON2,Serum paraoxonase/arylesterase 2,PON2_HUMAN,9606,50.28371811,68.33965302,40.72342682,99.81363678
Q15166,PON3,Serum paraoxonase/lactonase 3,PON3_HUMAN,9606,74.64775848,128.1721039,74.92945099,140.0237274
Q15172,PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,2A5A_HUMAN,9606,20.17788315,17.28512192,8.221782684,26.00068474
Q15181,PPA1,Inorganic pyrophosphatase,IPYR_HUMAN,9606,29.84457207,29.8223629,10.01038647,23.14913368
Q15185,PTGES3,Prostaglandin E synthase 3,TEBP_HUMAN,9606,54.29498291,87.12992859,64.52911377,90.38834381
Q15208,STK38,Serine/threonine-protein kinase 38,STK38_HUMAN,9606,39.766716,68.45722961,26.32343674,72.65865326
Q15233,NONO,Non-POU domain-containing octamer-binding protein,NONO_HUMAN,9606,41.92395782,59.69340134,25.4792366,56.3072052
Q15257,PTPA,Serine/threonine-protein phosphatase 2A activator,PTPA_HUMAN,9606,9.634151459,21.39319801,11.33028603,24.73807144
Q15276,RABEP1,Rab GTPase-binding effector protein 1,RABE1_HUMAN,9606,27.00619125,38.93129349,20.98539734,56.32262039
Q15286,RAB35,Ras-related protein Rab-35,RAB35_HUMAN,9606,110.2758865,177.2404938,107.2375565,208.3904114
Q15363,TMED2,Transmembrane emp24 domain-containing protein 2,TMED2_HUMAN,9606,123.8266068,242.3998871,137.70961,365.3416138
Q15365,PCBP1,Poly(rC)-binding protein 1,PCBP1_HUMAN,9606,519.2789307,760.0048218,353.475769,687.329895
Q15366,PCBP2,Poly(rC)-binding protein 2,PCBP2_HUMAN,9606,454.5426025,815.111084,328.0404053,608.6795654
Q15369,ELOC,Elongin-C,ELOC_HUMAN,9606,28.76916313,39.82095718,20.94338226,53.80420685
Q15370,ELOB,Elongin-B,ELOB_HUMAN,9606,64.77115631,108.2166748,83.40024567,158.8273468
Q15382,RHEB,GTP-binding protein Rheb,RHEB_HUMAN,9606,165.3551331,275.1002808,181.8293304,351.157196
Q15386,UBE3C,Ubiquitin-protein ligase E3C,UBE3C_HUMAN,9606,29.80560684,56.53191376,33.75440598,56.57237244
Q15388,TOMM20,Mitochondrial import receptor subunit TOM20 homolog,TOM20_HUMAN,9606,30.93686104,51.41921997,42.25659943,49.33394241
Q15389,ANGPT1,Angiopoietin-1,ANGP1_HUMAN,9606,51.97794342,91.67779541,41.85659027,88.20852661
Q15404,RSU1,Ras suppressor protein 1,RSU1_HUMAN,9606,2355.429688,2909.898682,1991.02832,3174.70874
Q15435,PPP1R7,Protein phosphatase 1 regulatory subunit 7,PP1R7_HUMAN,9606,34.6754303,42.63871765,24.53318596,57.36911774
Q15436,SEC23A,Protein transport protein Sec23A,SC23A_HUMAN,9606,110.9694977,193.7776794,101.9356613,233.6831665
Q15459,SF3A1,Splicing factor 3A subunit 1,SF3A1_HUMAN,9606,6.612669468,16.06879234,9.829295158,15.95044518
Q15477,SKIC2,Superkiller complex protein 2,SKI2_HUMAN,9606,7.66091156,13.46515846,5.092411518,12.80157471
Q15485,FCN2,Ficolin-2,FCN2_HUMAN,9606,459.559845,712.3231201,500.7573242,1277.611816
Q15517,CDSN,Corneodesmosin,CDSN_HUMAN,9606,57.55215454,29.34619713,61.68677902,73.03570557
Q15526,SURF1,Surfeit locus protein 1,SURF1_HUMAN,9606,44.80781555,86.63087463,44.28619003,122.2806015
Q15555,MAPRE2,Microtubule-associated protein RP/EB family member 2,MARE2_HUMAN,9606,357.1690063,439.7487488,154.006546,450.3244019
Q15582,TGFBI,Transforming growth factor-beta-induced protein ig-h3,BGH3_HUMAN,9606,432.9935913,678.8600464,359.2029419,612.9471436
Q15629,TRAM1,Translocating chain-associated membrane protein 1,TRAM1_HUMAN,9606,139.9815216,236.3240204,123.3412094,281.4269104
Q15631,TSN,Translin,TSN_HUMAN,9606,45.15755081,55.20182419,46.4678421,107.5041962
Q15637,SF1,Splicing factor 1,SF01_HUMAN,9606,17.40675735,33.47624207,11.53392506,20.85214233
Q15642,TRIP10,Cdc42-interacting protein 4,CIP4_HUMAN,9606,31.24783516,55.2064743,31.78731346,50.59205627
Q15691,MAPRE1,Microtubule-associated protein RP/EB family member 1,MARE1_HUMAN,9606,1781.03418,2330.493408,1268.066895,1472.067383
Q15717,ELAVL1,ELAV-like protein 1,ELAV1_HUMAN,9606,67.80963898,82.83437347,58.20213699,94.1071167
Q15738,NSDHL,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",NSDHL_HUMAN,9606,112.4212418,176.9432678,87.99761963,187.5004578
Q15746,MYLK,"Myosin light chain kinase, smooth muscle",MYLK_HUMAN,9606,626.8908081,916.5170288,458.9587708,946.2836304
Q15750,TAB1,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,TAB1_HUMAN,9606,47.2413063,83.59981537,22.09058762,101.7504501
Q15758,SLC1A5,Neutral amino acid transporter B(0),AAAT_HUMAN,9606,10.54788017,10.81252575,14.22884178,23.72710991
Q15762,CD226,CD226 antigen,CD226_HUMAN,9606,468.2397156,678.5928955,437.4107361,1086.498291
Q15771,RAB30,Ras-related protein Rab-30,RAB30_HUMAN,9606,132.4687653,227.2133636,95.30135345,297.3963013
Q15785,TOMM34,Mitochondrial import receptor subunit TOM34,TOM34_HUMAN,9606,10.75253773,20.05634499,5.916219711,21.72857666
Q15796,SMAD2,Mothers against decapentaplegic homolog 2,SMAD2_HUMAN,9606,38.85087585,58.1323967,23.07948875,51.85169983
Q15797,SMAD1,Mothers against decapentaplegic homolog 1,SMAD1_HUMAN,9606,6.167291641,9.025493622,15.72960091,11.45266914
Q15813,TBCE,Tubulin-specific chaperone E,TBCE_HUMAN,9606,8.647538185,16.24965477,4.844027996,16.04346275
Q15814,TBCC,Tubulin-specific chaperone C,TBCC_HUMAN,9606,NaN,20.69874382,3.625808954,14.9236927
Q15833,STXBP2,Syntaxin-binding protein 2,STXB2_HUMAN,9606,602.1868286,950.8375244,503.2029724,1104.046997
Q15836,VAMP3,Vesicle-associated membrane protein 3,VAMP3_HUMAN,9606,138.215271,232.5102081,118.1362915,341.952301
Q15848,ADIPOQ,Adiponectin,ADIPO_HUMAN,9606,32.32122803,57.76210022,35.00174332,50.26933289
Q15904,ATP6AP1,V-type proton ATPase subunit S1,VAS1_HUMAN,9606,126.157814,182.1004028,145.9718018,284.5596619
Q15907,RAB11B,Ras-related protein Rab-11B,RB11B_HUMAN,9606,2186.7854,3553.319336,2618.938965,5850.508789
Q15942,ZYX,Zyxin,ZYX_HUMAN,9606,11193.0752,14680.48438,5711.15918,13131.5332
Q16134,ETFDH,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",ETFD_HUMAN,9606,34.28927612,53.4263649,28.52833557,57.24727631
Q16181,SEPTIN7,Septin-7,SEPT7_HUMAN,9606,2622.308594,3776.084961,2349.028809,4261.195801
Q16204,CCDC6,Coiled-coil domain-containing protein 6,CCDC6_HUMAN,9606,85.35379791,135.8590698,63.57485199,139.7453156
Q16270,IGFBP7,Insulin-like growth factor-binding protein 7,IBP7_HUMAN,9606,411.1838684,578.394043,412.6983032,350.3202209
Q16363,LAMA4,Laminin subunit alpha-4,LAMA4_HUMAN,9606,92.27144623,155.2989655,74.01242828,158.4433746
Q16378,PRR4,Proline-rich protein 4,PROL4_HUMAN,9606,NaN,NaN,NaN,312.533783
Q16401,PSMD5,26S proteasome non-ATPase regulatory subunit 5,PSMD5_HUMAN,9606,54.10346985,99.79328918,49.7878418,123.7676468
Q16512,PKN1,Serine/threonine-protein kinase N1,PKN1_HUMAN,9606,62.12807465,84.09644318,39.03880692,90.12493896
Q16531,DDB1,DNA damage-binding protein 1,DDB1_HUMAN,9606,41.60367203,91.66474152,45.60206223,89.69905853
Q16539,MAPK14,Mitogen-activated protein kinase 14,MK14_HUMAN,9606,33.91425323,56.40962601,18.15588379,51.8961792
Q16540,MRPL23,Large ribosomal subunit protein uL23m,RM23_HUMAN,9606,18.3247757,26.44164085,13.43009472,43.21367645
Q16543,CDC37,Hsp90 co-chaperone Cdc37,CDC37_HUMAN,9606,90.70121002,126.0148087,81.26934052,139.6202087
Q16555,DPYSL2,Dihydropyrimidinase-related protein 2,DPYL2_HUMAN,9606,284.6121826,422.4486694,225.2232513,525.2091064
Q16563,SYPL1,Synaptophysin-like protein 1,SYPL1_HUMAN,9606,132.7437439,330.4813538,151.3025513,512.852356
Q16595,FXN,"Frataxin, mitochondrial",FRDA_HUMAN,9606,44.48327637,62.41087723,51.71397781,95.07995605
Q16610,ECM1,Extracellular matrix protein 1,ECM1_HUMAN,9606,97.9159317,138.708786,90.05860901,119.0490189
Q16611,BAK1,Bcl-2 homologous antagonist/killer,BAK_HUMAN,9606,11.02948856,13.87845325,10.10876083,50.42750549
Q16627,CCL14,C-C motif chemokine 14,CCL14_HUMAN,9606,790.5488281,1327.286743,879.3084717,848.8209839
Q16629,SRSF7,Serine/arginine-rich splicing factor 7,SRSF7_HUMAN,9606,42.55735397,44.59487152,44.6190834,40.94589233
Q16643,DBN1,Drebrin,DREB_HUMAN,9606,584.2931519,924.9455566,373.4864502,953.0628052
Q16644,MAPKAPK3,MAP kinase-activated protein kinase 3,MAPK3_HUMAN,9606,114.20298,185.9561615,108.5184555,184.1375275
Q16674,MIA,Melanoma-derived growth regulatory protein,MIA_HUMAN,9606,99.9575882,163.3592834,101.6526566,145.9627991
Q16698,DECR1,"2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial",DECR_HUMAN,9606,536.8867798,742.2896118,534.2207642,1177.266968
Q16706,MAN2A1,Alpha-mannosidase 2,MA2A1_HUMAN,9606,96.13582611,171.7233582,105.2912598,197.7013702
Q16718,NDUFA5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,NDUA5_HUMAN,9606,41.49324417,163.4757996,87.27239227,180.4932861
